0.000,1.00
0.020,1.00
0.040,1.00
0.060,1.00
0.080,1.00
0.100,1.00
0.120,1.00
0.140,1.00
0.160,1.00
0.180,1.00
0.200,1.00
0.220,1.00
0.240,1.00
0.260,1.00
0.280,1.00
0.300,1.00
0.320,1.00
0.340,1.00
0.360,1.00
0.380,1.00
0.400,1.00
0.420,1.00
0.440,1.00
0.460,1.00
0.480,1.00
0.500,1.00
0.520,1.00
0.540,1.00
0.560,1.00
0.580,1.00
0.600,1.00
0.620,1.00
0.640,1.00
0.660,1.00
0.680,1.00
0.700,1.00
0.720,1.00
0.740,1.00
0.760,1.00
0.780,1.00
0.800,1.00
0.820,1.00
0.840,1.00
0.860,1.00
0.880,1.00
0.900,1.00
0.920,1.00
0.940,1.00
0.960,1.00
0.980,1.00
1.000,1.00
1.020,1.00
1.040,1.00
1.060,1.00
1.080,1.00
1.100,1.00
1.120,1.00
1.140,1.00
1.160,1.00
1.180,1.00
1.200,1.00
1.220,1.00
1.240,1.00
1.260,1.00
1.280,1.00
1.300,1.00
1.320,1.00
1.340,1.00
1.360,1.00
1.380,1.00
1.400,1.00
1.420,1.00
1.440,1.00
1.460,1.00
1.480,1.00
1.500,1.00
1.520,1.00
1.540,1.00
1.560,1.00
1.580,1.00
1.600,1.00
1.620,1.00
1.640,1.00
1.660,1.00
1.680,1.00
1.700,1.00
1.720,1.00
1.740,1.00
1.760,1.00
1.780,1.00
1.800,1.00
1.820,1.00
1.840,1.00
1.860,1.00
1.880,1.00
1.900,1.00
1.920,1.00
1.940,1.00
1.960,1.00
1.980,1.00
2.000,1.00
2.020,1.00
2.040,1.00
2.060,1.00
2.080,1.00
2.100,1.00
2.120,1.00
2.140,1.00
2.160,1.00
2.180,1.00
2.200,1.00
2.220,1.00
2.240,1.00
2.260,1.00
2.280,1.00
2.300,1.00
2.320,1.00
2.340,1.00
2.360,1.00
2.380,1.00
2.400,1.00
2.420,1.00
2.440,1.00
2.460,1.00
2.480,1.00
2.500,1.00
2.520,1.00
2.540,1.00
2.560,1.00
2.580,1.00
2.600,1.00
2.620,1.00
2.640,1.00
2.660,1.00
2.680,1.00
2.700,1.00
2.720,1.00
2.740,1.00
2.760,1.00
2.780,1.00
2.800,1.00
2.820,1.00
2.840,1.00
2.860,1.00
2.880,1.00
2.900,1.00
2.920,1.00
2.940,1.00
2.960,1.00
2.980,1.00
3.000,1.00
3.020,1.00
3.040,1.00
3.060,1.00
3.080,1.00
3.100,1.00
3.120,1.00
3.140,1.00
3.160,1.00
3.180,1.00
3.200,1.00
3.220,1.00
3.240,1.00
3.260,1.00
3.280,1.00
3.300,1.00
3.320,1.00
3.340,1.00
3.360,1.00
3.380,1.00
3.400,1.00
3.420,1.00
3.440,1.00
3.460,1.00
3.480,1.00
3.500,1.00
3.520,1.00
3.540,1.00
3.560,1.00
3.580,1.00
3.600,1.00
3.620,1.00
3.640,1.00
3.660,1.00
3.680,1.00
3.700,1.00
3.720,1.00
3.740,1.00
3.760,1.00
3.780,1.00
3.800,1.00
3.820,1.00
3.840,1.00
3.860,1.00
3.880,1.00
3.900,1.00
3.920,1.00
3.940,1.00
3.960,1.00
3.980,1.00
4.000,1.00
4.020,1.00
4.040,1.00
4.060,1.00
4.080,1.00
4.100,1.00
4.120,1.00
4.140,1.00
4.160,1.00
4.180,1.00
4.200,1.00
4.220,1.00
4.240,1.00
4.260,1.00
4.280,1.00
4.300,1.00
4.320,1.00
4.340,1.00
4.360,1.00
4.380,1.00
4.400,1.00
4.420,1.00
4.440,1.00
4.460,1.00
4.480,1.00
4.500,1.00
4.520,1.00
4.540,1.00
4.560,1.00
4.580,1.00
4.600,1.00
4.620,1.00
4.640,1.00
4.660,1.00
4.680,1.00
4.700,1.00
4.720,1.00
4.740,1.00
4.760,1.00
4.780,1.00
4.800,1.00
4.820,1.00
4.840,1.00
4.860,1.00
4.880,1.00
4.900,1.00
4.920,1.00
4.940,1.00
4.960,1.00
4.980,1.00
5.000,1.00
5.020,1.00
5.040,1.00
5.060,1.00
5.080,1.00
5.100,1.00
5.120,1.00
5.140,1.00
5.160,1.00
5.180,1.00
5.200,1.00
5.220,1.00
5.240,1.00
5.260,1.00
5.280,1.00
5.300,1.00
5.320,1.00
5.340,1.00
5.360,1.00
5.380,1.00
5.400,1.00
5.420,1.00
5.440,1.00
5.460,1.00
5.480,1.00
5.500,1.00
5.520,1.00
5.540,1.00
5.560,1.00
5.580,1.00
5.600,1.00
5.620,1.00
5.640,1.00
5.660,1.00
5.680,1.00
5.700,1.00
5.720,1.00
5.740,1.00
5.760,1.00
5.780,1.00
5.800,1.00
5.820,1.00
5.840,1.00
5.860,1.00
5.880,1.00
5.900,1.00
5.920,1.00
5.940,1.00
5.960,1.00
5.980,1.00
6.000,1.00
6.020,1.00
6.040,1.00
6.060,1.00
6.080,1.00
6.100,1.00
6.120,1.00
6.140,1.00
6.160,1.00
6.180,1.00
6.200,1.00
6.220,1.00
6.240,1.00
6.260,1.00
6.280,1.00
6.300,1.00
6.320,1.00
6.340,1.00
6.360,1.00
6.380,1.00
6.400,1.00
6.420,1.00
6.440,1.00
6.460,1.00
6.480,1.00
6.500,1.00
6.520,1.00
6.540,1.00
6.560,1.00
6.580,1.00
6.600,1.00
6.620,1.00
6.640,1.00
6.660,1.00
6.680,1.00
6.700,1.00
6.720,1.00
6.740,1.00
6.760,1.00
6.780,1.00
6.800,1.00
6.820,1.00
6.840,1.00
6.860,1.00
6.880,1.00
6.900,1.00
6.920,1.00
6.940,1.00
6.960,1.00
6.980,1.00
7.000,1.00
7.020,1.00
7.040,1.00
7.060,1.00
7.080,1.00
7.100,1.00
7.120,1.00
7.140,1.00
7.160,1.00
7.180,1.00
7.200,1.00
7.220,1.00
7.240,1.00
7.260,1.00
7.280,1.00
7.300,1.00
7.320,1.00
7.340,1.00
7.360,1.00
7.380,1.00
7.400,1.00
7.420,1.00
7.440,1.00
7.460,1.00
